السنة,القطاع_العام,الحجم,المنطقة,إجمالي_عدد_المنشآت,share,الإيرادات_موزع,النفقات_موزع,التعويضات_موزع,الفائض_موزع
2023,الأنشطة العقارية,صغيرة,منطقة المدينة المنورة,176.0,0.0286925334202804,167637.56,65000.74,20207.82,82428.99
2023,الأنشطة العقارية,صغيرة,منطقة تبوك,39.0,0.0063580045647212,37146.96,14403.57,4477.87,18265.52
2023,الأنشطة العقارية,صغيرة,منطقة جازان,65.0,0.0105966742745353,61911.6,24005.96,7463.12,30442.53
2023,الأنشطة العقارية,صغيرة,منطقة حائل,35.0,0.0057059015324421,33337.01,12926.28,4018.6,16392.13
2023,الأنشطة العقارية,صغيرة,منطقة عسير,129.0,0.0210303227910009,122870.71,47642.59,14811.42,60416.7
2023,الأنشطة العقارية,صغيرة,منطقة مكة المكرمة,1724.0,0.2810564069122921,1642086.07,636711.82,197944.81,807429.45
2023,الأنشطة العقارية,صغيرة,منطقة نجران,26.0,0.0042386697098141,24764.64,9602.38,2985.25,12177.01
2023,الأنشطة العقارية,متناهية الصغر,المنطقة الشرقية,2932.0,0.1106540363059969,381348.59,134444.75,71358.53,175545.32
2023,الأنشطة العقارية,متناهية الصغر,منطقة الباحة,121.0,0.0045665547043061,15737.78,5548.37,2944.88,7244.54
2023,الأنشطة العقارية,متناهية الصغر,منطقة الجوف,201.0,0.0075857644261614,26142.93,9216.71,4891.9,12034.31
2023,الأنشطة العقارية,متناهية الصغر,منطقة الحدود الشمالية,163.0,0.0061516398082801,21200.48,7474.25,3967.07,9759.17
2023,الأنشطة العقارية,متناهية الصغر,منطقة الرياض,9640.0,0.3638147714835641,1253820.06,442035.25,234616.72,577168.09
2023,الأنشطة العقارية,متناهية الصغر,منطقة القصيم,824.0,0.0310978601351096,107173.0,37783.93,20054.37,49334.7
2023,الأنشطة العقارية,متناهية الصغر,منطقة المدينة المنورة,1276.0,0.0481563950635921,165962.07,58510.06,31055.08,76396.94
2023,الأنشطة العقارية,متناهية الصغر,منطقة تبوك,558.0,0.0210589878099407,72575.89,25586.69,13580.51,33408.69
2023,الأنشطة العقارية,متناهية الصغر,منطقة جازان,685.0,0.025851983243386,89094.06,31410.18,16671.42,41012.46
2023,الأنشطة العقارية,متناهية الصغر,منطقة حائل,376.0,0.0141902856927199,48904.18,17241.21,9151.03,22511.95
2023,الأنشطة العقارية,متناهية الصغر,منطقة عسير,1245.0,0.0469864512963731,161930.08,57088.58,30300.6,74540.9
2023,الأنشطة العقارية,متناهية الصغر,منطقة مكة المكرمة,8186.0,0.308940634788844,1064706.54,375363.13,199229.51,490113.9
2023,الأنشطة العقارية,متناهية الصغر,منطقة نجران,290.0,0.0109446352417254,37718.65,13297.74,7057.97,17362.94
2023,الأنشطة العقارية,متوسطة,المنطقة الشرقية,65.0,0.1277013752455795,727390.09,254519.73,204839.43,268030.93
2023,الأنشطة العقارية,متوسطة,منطقة الرياض,236.0,0.4636542239685658,2640985.57,924102.4,743724.72,973158.46
2023,الأنشطة العقارية,متوسطة,منطقة القصيم,24.0,0.0471512770137524,268574.8,93976.51,75633.02,98965.27
2023,الأنشطة العقارية,متوسطة,منطقة المدينة المنورة,10.0,0.0196463654223968,111906.17,39156.88,31513.76,41235.53
2023,الأنشطة العقارية,متوسطة,منطقة جازان,4.0,0.0078585461689587,44762.47,15662.75,12605.5,16494.21
2023,الأنشطة العقارية,متوسطة,منطقة حائل,3.0,0.005893909626719,33571.85,11747.06,9454.13,12370.66
2023,الأنشطة العقارية,متوسطة,منطقة عسير,15.0,0.0294695481335952,167859.25,58735.32,47270.64,61853.29
2023,الأنشطة العقارية,متوسطة,منطقة مكة المكرمة,152.0,0.2986247544204322,1700973.76,595184.59,479009.14,626780.02
2023,التشييد,صغيرة,المنطقة الشرقية,28974.0,0.2248312252657717,18840291.95,6928993.59,2792488.03,9118810.33
2023,التشييد,صغيرة,منطقة الباحة,1027.0,0.0079692713587336,667804.92,245602.14,98981.34,323221.45
2023,التشييد,صغيرة,منطقة الجوف,1181.0,0.0091642740746488,767943.15,282430.5,113823.72,371688.93
2023,التشييد,صغيرة,منطقة الحدود الشمالية,756.0,0.0058663769690385,491587.65,180793.79,72862.6,237931.27
2023,التشييد,صغيرة,منطقة الرياض,42953.0,0.3333048808877163,27930111.83,10272004.61,4139771.47,13518335.75
2023,التشييد,صغيرة,منطقة القصيم,6541.0,0.0507565763948164,4253273.61,1564248.88,630415.69,2058609.04
2023,التشييد,صغيرة,منطقة المدينة المنورة,6502.0,0.0504539458368898,4227913.93,1554922.22,626656.91,2046334.81
2023,التشييد,صغيرة,منطقة تبوك,1597.0,0.0123923333591991,1038446.41,381914.92,153917.42,502614.07
2023,التشييد,صغيرة,منطقة جازان,1776.0,0.0137813300225032,1154840.84,424721.91,171169.28,558949.65
2023,التشييد,صغيرة,منطقة حائل,1829.0,0.0141925971909676,1189304.0,437396.61,176277.37,575630.02
2023,التشييد,صغيرة,منطقة عسير,4863.0,0.0377357026460774,3162157.1,1162963.2,468691.56,1530502.33
2023,التشييد,صغيرة,منطقة مكة المكرمة,29120.0,0.2259641499185225,18935228.19,6963908.79,2806559.38,9164760.02
2023,التشييد,صغيرة,منطقة نجران,1751.0,0.0135873360751144,1138584.63,418743.28,168759.8,551081.55
2023,التشييد,متناهية الصغر,المنطقة الشرقية,85492.0,0.1357382150739088,5434432.79,2220785.16,1215368.68,1998278.95
2023,التشييد,متناهية الصغر,منطقة الباحة,7559.0,0.0120016512392232,480499.67,196356.56,107460.02,176683.09
2023,التشييد,متناهية الصغر,منطقة الجوف,9790.0,0.0155438769191686,622316.67,254310.19,139176.29,228830.19
2023,التشييد,متناهية الصغر,منطقة الحدود الشمالية,8638.0,0.0137148119333788,549087.99,224385.23,122799.26,201903.49
2023,التشييد,متناهية الصغر,منطقة الرياض,159512.0,0.2532619913309941,10139629.94,4143567.62,2267649.47,3728412.85
2023,التشييد,متناهية الصغر,منطقة القصيم,50525.0,0.0802200593811028,3211700.7,1312463.98,718271.91,1180964.81
2023,التشييد,متناهية الصغر,منطقة المدينة المنورة,40026.0,0.0635504818760618,2544315.34,1039736.43,569016.36,935562.55
2023,التشييد,متناهية الصغر,منطقة تبوك,17607.0,0.0279551625041677,1119216.51,457368.69,250304.08,411543.74
2023,التشييد,متناهية الصغر,منطقة جازان,27532.0,0.0437133829763587,1750114.67,715185.71,391399.55,643529.41
2023,التشييد,متناهية الصغر,منطقة حائل,17708.0,0.0281155232364288,1125636.74,459992.32,251739.91,413904.5
2023,التشييد,متناهية الصغر,منطقة عسير,46856.0,0.0743946779289649,2978474.98,1217156.1,666112.79,1095206.08
2023,التشييد,متناهية الصغر,منطقة مكة المكرمة,142961.0,0.2269834717304669,9087539.72,3713630.13,2032357.66,3341551.92
2023,التشييد,متناهية الصغر,منطقة نجران,15624.0,0.0248066938697743,993164.01,405857.24,222113.42,365193.35
2023,التشييد,متوسطة,المنطقة الشرقية,4792.0,0.2583566961397455,32310784.3,11279998.73,5771699.53,15259086.04
2023,التشييد,متوسطة,منطقة الباحة,38.0,0.0020487384084537,256220.74,89449.07,45768.9,121002.77
2023,التشييد,متوسطة,منطقة الجوف,68.0,0.0036661634677593,458500.28,160066.76,81902.25,216531.27
2023,التشييد,متوسطة,منطقة الحدود الشمالية,45.0,0.0024261375889583,303419.3,105926.53,54200.02,143292.75
2023,التشييد,متوسطة,منطقة الرياض,8127.0,0.4381604485658831,54797525.87,19130331.73,9788522.97,25878671.17
2023,التشييد,متوسطة,منطقة القصيم,915.0,0.0493314643088203,6169525.8,2153839.49,1102067.0,2913619.31
2023,التشييد,متوسطة,منطقة المدينة المنورة,473.0,0.0255014017683847,3189273.99,1113405.55,569702.4,1506166.05
2023,التشييد,متوسطة,منطقة تبوك,78.0,0.0042053051541945,525926.79,183605.99,93946.7,248374.1
2023,التشييد,متوسطة,منطقة جازان,90.0,0.0048522751779167,606838.6,211853.06,108400.03,286585.51
2023,التشييد,متوسطة,منطقة حائل,151.0,0.0081410394651714,1018140.32,355442.36,181871.17,480826.79
2023,التشييد,متوسطة,منطقة عسير,306.0,0.0164977356049169,2063251.25,720300.42,368560.11,974390.72
2023,التشييد,متوسطة,منطقة مكة المكرمة,3219.0,0.1735497088634893,21704594.04,7577277.94,3877107.84,10250208.25
2023,التشييد,متوسطة,منطقة نجران,246.0,0.0132628854863058,1658692.18,579065.04,296293.42,783333.72
2023,التعدين واستغلال المحاجر,صغيرة,المنطقة الشرقية,601.0,0.271577044735653,427181.47,128534.59,94190.16,204456.72
2023,التعدين واستغلال المحاجر,صغيرة,منطقة الباحة,9.0,0.0040668775417984,6397.06,1924.81,1410.5,3061.75
2023,التعدين واستغلال المحاجر,صغيرة,منطقة الجوف,9.0,0.0040668775417984,6397.06,1924.81,1410.5,3061.75
2023,التعدين واستغلال المحاجر,صغيرة,منطقة الحدود الشمالية,19.0,0.0085856303660189,13504.91,4063.49,2977.73,6463.69
2023,التعدين واستغلال المحاجر,صغيرة,منطقة الرياض,762.0,0.3443289652056032,541617.78,162967.32,119422.47,259227.98
2023,التعدين واستغلال المحاجر,صغيرة,منطقة القصيم,45.0,0.0203343877089923,31985.3,9624.05,7052.51,15308.74
2023,التعدين واستغلال المحاجر,صغيرة,منطقة المدينة المنورة,111.0,0.0501581563488477,78897.08,23739.33,17396.19,37761.56
2023,التعدين واستغلال المحاجر,صغيرة,منطقة تبوك,45.0,0.0203343877089923,31985.3,9624.05,7052.51,15308.74
2023,التعدين واستغلال المحاجر,صغيرة,منطقة جازان,82.0,0.0370537731586082,58284.33,17537.17,12851.24,27895.92
2023,التعدين واستغلال المحاجر,صغيرة,منطقة حائل,4.0,0.0018075011296882,2843.14,855.47,626.89,1360.78
2023,التعدين واستغلال المحاجر,صغيرة,منطقة عسير,103.0,0.0465431540894713,73210.8,22028.39,16142.41,35040.0
2023,التعدين واستغلال المحاجر,صغيرة,منطقة مكة المكرمة,379.0,0.1712607320379575,269387.32,81055.92,59397.79,128933.6
2023,التعدين واستغلال المحاجر,صغيرة,منطقة نجران,44.0,0.0198825124265702,31274.52,9410.19,6895.79,14968.55
2023,التعدين واستغلال المحاجر,متناهية الصغر,المنطقة الشرقية,1048.0,0.199885561701316,230751.76,91683.14,34687.19,104381.43
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الباحة,60.0,0.0114438298683959,13210.98,5249.03,1985.91,5976.04
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الجوف,100.0,0.0190730497806599,22018.3,8748.39,3309.85,9960.06
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الحدود الشمالية,43.0,0.0082014114056837,9467.87,3761.81,1423.23,4282.83
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الرياض,1715.0,0.3271028037383177,377613.81,150034.91,56763.87,170815.02
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة القصيم,195.0,0.0371924470722868,42935.68,17059.36,6454.2,19422.12
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة المدينة المنورة,272.0,0.051878695403395,59889.77,23795.62,9002.78,27091.36
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة تبوك,65.0,0.0123974823574289,14311.89,5686.45,2151.4,6474.04
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة جازان,162.0,0.030898340644669,35669.64,14172.39,5361.95,16135.3
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة حائل,70.0,0.0133511348464619,15412.81,6123.87,2316.89,6972.04
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة عسير,427.0,0.0814419225634179,94018.13,37355.63,14133.05,42529.46
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة مكة المكرمة,974.0,0.1857715048636277,214458.22,85209.33,32237.91,97010.98
2023,التعدين واستغلال المحاجر,متناهية الصغر,منطقة نجران,112.0,0.0213618157543391,24660.49,9798.2,3707.03,11155.27
2023,التعدين واستغلال المحاجر,متوسطة,المنطقة الشرقية,204.0,0.403960396039604,2581883.95,770539.25,207028.8,1604315.9
2023,التعدين واستغلال المحاجر,متوسطة,منطقة الباحة,5.0,0.0099009900990099,63281.47,18885.77,5074.24,39321.47
2023,التعدين واستغلال المحاجر,متوسطة,منطقة الحدود الشمالية,10.0,0.0198019801980198,126562.94,37771.53,10148.47,78642.94
2023,التعدين واستغلال المحاجر,متوسطة,منطقة الرياض,161.0,0.3188118811881188,2037663.31,608121.66,163390.38,1266151.27
2023,التعدين واستغلال المحاجر,متوسطة,منطقة القصيم,14.0,0.0277227722772277,177188.11,52880.14,14207.86,110100.11
2023,التعدين واستغلال المحاجر,متوسطة,منطقة المدينة المنورة,16.0,0.0316831683168316,202500.7,60434.45,16237.55,125828.7
2023,التعدين واستغلال المحاجر,متوسطة,منطقة تبوك,5.0,0.0099009900990099,63281.47,18885.77,5074.24,39321.47
2023,التعدين واستغلال المحاجر,متوسطة,منطقة جازان,3.0,0.0059405940594059,37968.88,11331.46,3044.54,23592.88
2023,التعدين واستغلال المحاجر,متوسطة,منطقة عسير,10.0,0.0198019801980198,126562.94,37771.53,10148.47,78642.94
2023,التعدين واستغلال المحاجر,متوسطة,منطقة مكة المكرمة,67.0,0.1326732673267326,847971.69,253069.26,67994.75,526907.67
2023,التعدين واستغلال المحاجر,متوسطة,منطقة نجران,10.0,0.0198019801980198,126562.94,37771.53,10148.47,78642.94
2023,التعليم,صغيرة,المنطقة الشرقية,1253.0,0.168142780461621,750264.53,212528.53,284025.63,253710.37
2023,التعليم,صغيرة,منطقة الباحة,48.0,0.0064412238325281,28741.18,8141.56,10880.47,9719.15
2023,التعليم,صغيرة,منطقة الجوف,137.0,0.0183843263553408,82032.12,23237.36,31054.68,27740.08
2023,التعليم,صغيرة,منطقة الحدود الشمالية,80.0,0.0107353730542136,47901.96,13569.26,18134.12,16198.59
2023,التعليم,صغيرة,منطقة الرياض,2643.0,0.3546698872785829,1582561.17,448294.41,599105.94,535160.82
2023,التعليم,صغيرة,منطقة القصيم,259.0,0.0347557702630166,155082.61,43930.48,58709.21,52442.93
2023,التعليم,صغيرة,منطقة المدينة المنورة,472.0,0.0633387010198604,282621.59,80058.63,106991.3,95571.66
2023,التعليم,صغيرة,منطقة تبوك,226.0,0.0303274288781535,135323.05,38333.16,51228.88,45761.01
2023,التعليم,صغيرة,منطقة جازان,219.0,0.0293880837359098,131131.63,37145.85,49642.15,44343.63
2023,التعليم,صغيرة,منطقة حائل,131.0,0.0175791733762748,78439.47,22219.66,29694.62,26525.19
2023,التعليم,صغيرة,منطقة عسير,320.0,0.0429414922168545,191607.86,54277.04,72536.47,64794.35
2023,التعليم,صغيرة,منطقة مكة المكرمة,1578.0,0.2117552334943639,944866.26,267653.64,357695.49,319517.13
2023,التعليم,صغيرة,منطقة نجران,86.0,0.0115405260332796,51494.61,14586.95,19494.18,17413.48
2023,التعليم,متناهية الصغر,المنطقة الشرقية,1539.0,0.0457395904538294,31367.08,11422.83,8929.8,11014.45
2023,التعليم,متناهية الصغر,منطقة الباحة,64.0,0.0019021012274496,1304.41,475.02,371.35,458.04
2023,التعليم,متناهية الصغر,منطقة الجوف,233.0,0.006924837281184,4748.88,1729.38,1351.95,1667.56
2023,التعليم,متناهية الصغر,منطقة الحدود الشمالية,91.0,0.00270455018278,1854.71,675.42,528.01,651.28
2023,التعليم,متناهية الصغر,منطقة الرياض,25934.0,0.7707670817606325,528573.08,192488.41,150477.87,185606.8
2023,التعليم,متناهية الصغر,منطقة القصيم,596.0,0.0177133176806253,12147.36,4423.66,3458.19,4265.51
2023,التعليم,متناهية الصغر,منطقة المدينة المنورة,657.0,0.0195262579130383,13390.63,4876.41,3812.14,4702.08
2023,التعليم,متناهية الصغر,منطقة تبوك,152.0,0.004517490415193,3097.98,1128.18,881.96,1087.85
2023,التعليم,متناهية الصغر,منطقة جازان,371.0,0.0110262430528724,7561.53,2753.65,2152.67,2655.21
2023,التعليم,متناهية الصغر,منطقة حائل,536.0,0.0159300977798912,10924.47,3978.32,3110.05,3836.09
2023,التعليم,متناهية الصغر,منطقة عسير,475.0,0.0141171575474782,9681.2,3525.56,2756.11,3399.52
2023,التعليم,متناهية الصغر,منطقة مكة المكرمة,2593.0,0.0770648200433916,52849.16,19245.87,15045.47,18557.82
2023,التعليم,متناهية الصغر,منطقة نجران,406.0,0.012066454661634,8274.88,3013.43,2355.75,2905.7
2023,التعليم,متوسطة,المنطقة الشرقية,374.0,0.1650485436893204,1714168.1,623869.73,639216.03,451082.34
2023,التعليم,متوسطة,منطقة الجوف,35.0,0.0154457193292144,160416.8,58383.53,59819.68,42213.59
2023,التعليم,متوسطة,منطقة الحدود الشمالية,13.0,0.0057369814651368,59583.38,21685.31,22218.74,15679.33
2023,التعليم,متوسطة,منطقة الرياض,843.0,0.3720211827007944,3863753.22,1406209.05,1440799.76,1016744.41
2023,التعليم,متوسطة,منطقة القصيم,74.0,0.0326566637246248,339166.95,123439.47,126475.9,89251.59
2023,التعليم,متوسطة,منطقة المدينة المنورة,130.0,0.057369814651368,595833.83,216853.12,222187.39,156793.33
2023,التعليم,متوسطة,منطقة تبوك,71.0,0.0313327449249779,325416.94,118435.16,121348.5,85633.28
2023,التعليم,متوسطة,منطقة جازان,25.0,0.0110326566637246,114583.43,41702.52,42728.34,30152.56
2023,التعليم,متوسطة,منطقة حائل,22.0,0.0097087378640776,100833.42,36698.22,37600.94,26534.26
2023,التعليم,متوسطة,منطقة عسير,77.0,0.0339805825242718,352916.96,128443.77,131603.3,92869.89
2023,التعليم,متوسطة,منطقة مكة المكرمة,585.0,0.2581641659311562,2681252.23,975839.02,999843.25,705569.96
2023,التعليم,متوسطة,منطقة نجران,17.0,0.0075022065313327,77916.73,28357.72,29055.27,20503.74
2023,الصحة والعمل الاجتماعي,صغيرة,المنطقة الشرقية,2204.0,0.1312920712456067,813132.43,185660.78,274426.04,353045.61
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة الباحة,253.0,0.0150711860368142,93340.52,21312.24,31501.72,40526.56
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة الجوف,276.0,0.0164412938583427,101826.02,23249.72,34365.51,44210.79
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة الحدود الشمالية,169.0,0.0100673139929707,62349.99,14236.24,21042.65,27071.1
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة الرياض,5340.0,0.3181032942157622,1970112.15,449831.46,664897.94,855382.74
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة القصيم,814.0,0.0484899029010543,300312.98,68569.81,101353.36,130389.8
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة المدينة المنورة,1035.0,0.0616548519687853,381847.58,87186.44,128870.67,165790.48
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة تبوك,323.0,0.0192410794066837,119165.96,27208.91,40217.61,51739.44
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة جازان,551.0,0.0328230178114016,203283.11,46415.19,68606.51,88261.4
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة حائل,334.0,0.0198963483648061,123224.24,28135.53,41587.25,53501.47
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة عسير,1124.0,0.066956573539048,414682.78,94683.63,139952.3,180046.85
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة مكة المكرمة,4077.0,0.2428665038422588,1504147.42,343438.74,507638.37,653070.31
2023,الصحة والعمل الاجتماعي,صغيرة,منطقة نجران,287.0,0.0170965628164651,105884.3,24176.34,35735.15,45972.82
2023,الصحة والعمل الاجتماعي,متناهية الصغر,المنطقة الشرقية,1753.0,0.0994779253206219,239567.01,88007.48,40059.52,111500.01
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الباحة,265.0,0.0150380206559981,36215.21,13304.04,6055.78,16855.39
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الجوف,217.0,0.0123141527635909,29655.47,10894.25,4958.88,13802.34
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الحدود الشمالية,201.0,0.0114061967994552,27468.89,10090.99,4593.25,12784.66
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الرياض,7307.0,0.4146521393712405,998583.09,366840.06,166979.43,464763.61
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة القصيم,733.0,0.0415957326069685,100172.63,36799.47,16750.5,46622.65
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة المدينة المنورة,1025.0,0.0581659289524458,140077.69,51459.02,23423.28,65195.39
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة تبوك,281.0,0.0159459766201339,38401.79,14107.3,6421.41,17873.08
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة جازان,592.0,0.0335943706730223,80903.41,29720.72,13528.37,37654.31
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة حائل,498.0,0.0282601293837248,68057.26,25001.55,11380.29,31675.42
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة عسير,886.0,0.0502780615140165,121081.79,44480.67,20246.86,56354.26
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة مكة المكرمة,3565.0,0.2023039382589944,487197.03,178976.98,81467.31,226752.74
2023,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة نجران,299.0,0.0169674270797866,40861.69,15010.97,6832.74,19017.97
2023,الصحة والعمل الاجتماعي,متوسطة,المنطقة الشرقية,514.0,0.149592549476135,4681021.37,1454599.03,1203108.0,2023314.34
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة الباحة,10.0,0.0029103608847497,91070.45,28299.59,23406.77,39364.09
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة الجوف,29.0,0.0084400465657741,264104.32,82068.82,67879.63,114155.87
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة الحدود الشمالية,21.0,0.0061117578579743,191247.95,59429.14,49154.22,82664.59
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة الرياض,1279.0,0.3722351571594878,11647911.14,3619517.81,2993725.94,5034667.39
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة القصيم,152.0,0.0442374854481955,1384270.91,430153.8,355782.91,598334.2
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة المدينة المنورة,164.0,0.0477299185098952,1493555.46,464113.31,383871.04,645571.11
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة تبوك,67.0,0.019499417927823,610172.05,189607.27,156825.36,263739.42
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة جازان,86.0,0.0250291036088474,783205.91,243376.49,201298.23,338531.19
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة حائل,70.0,0.0203725261932479,637493.18,198097.14,163847.39,275548.65
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة عسير,189.0,0.0550058207217695,1721231.59,534862.29,442387.96,743981.34
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة مكة المكرمة,822.0,0.239231664726426,7485991.37,2326226.46,1924036.53,3235728.38
2023,الصحة والعمل الاجتماعي,متوسطة,منطقة نجران,33.0,0.009604190919674,300532.5,93388.65,77242.34,129901.5
2023,المعلومات والاتصالات,صغيرة,المنطقة الشرقية,682.0,0.1154953429297205,676432.9,249999.65,146441.85,279991.4
2023,المعلومات والاتصالات,صغيرة,منطقة الباحة,8.0,0.001354784081287,7934.7,2932.55,1717.79,3284.36
2023,المعلومات والاتصالات,صغيرة,منطقة الجوف,8.0,0.001354784081287,7934.7,2932.55,1717.79,3284.36
2023,المعلومات والاتصالات,صغيرة,منطقة الحدود الشمالية,3.0,0.0005080440304826,2975.51,1099.71,644.17,1231.63
2023,المعلومات والاتصالات,صغيرة,منطقة الرياض,4025.0,0.6816257408975445,3992144.29,1475437.82,864264.56,1652441.91
2023,المعلومات والاتصالات,صغيرة,منطقة القصيم,66.0,0.0111769686706181,65461.25,24193.51,14171.79,27095.94
2023,المعلومات والاتصالات,صغيرة,منطقة المدينة المنورة,69.0,0.0116850127011007,68436.76,25293.22,14815.96,28327.58
2023,المعلومات والاتصالات,صغيرة,منطقة تبوك,11.0,0.0018628281117696,10910.21,4032.25,2361.97,4515.99
2023,المعلومات والاتصالات,صغيرة,منطقة جازان,10.0,0.0016934801016088,9918.37,3665.68,2147.24,4105.45
2023,المعلومات والاتصالات,صغيرة,منطقة حائل,20.0,0.0033869602032176,19836.74,7331.37,4294.48,8210.89
2023,المعلومات والاتصالات,صغيرة,منطقة عسير,35.0,0.0059271803556308,34714.3,12829.89,7515.34,14369.06
2023,المعلومات والاتصالات,صغيرة,منطقة مكة المكرمة,963.0,0.163082133784928,955139.12,353005.37,206779.32,395354.42
2023,المعلومات والاتصالات,صغيرة,منطقة نجران,5.0,0.0008467400508044,4959.19,1832.84,1073.62,2052.72
2023,المعلومات والاتصالات,متناهية الصغر,المنطقة الشرقية,2040.0,0.106923842968709,249541.25,99636.41,59210.93,90693.91
2023,المعلومات والاتصالات,متناهية الصغر,منطقة الباحة,48.0,0.0025158551286755,5871.56,2344.39,1393.2,2133.97
2023,المعلومات والاتصالات,متناهية الصغر,منطقة الجوف,134.0,0.0070234289008857,16391.43,6544.74,3889.35,5957.35
2023,المعلومات والاتصالات,متناهية الصغر,منطقة الحدود الشمالية,100.0,0.0052413648514073,12232.41,4884.14,2902.5,4445.78
2023,المعلومات والاتصالات,متناهية الصغر,منطقة الرياض,9870.0,0.5173227108339011,1207339.27,482064.38,286476.42,438798.48
2023,المعلومات والاتصالات,متناهية الصغر,منطقة القصيم,573.0,0.0300330205985638,70091.73,27986.11,16631.31,25474.32
2023,المعلومات والاتصالات,متناهية الصغر,منطقة المدينة المنورة,624.0,0.0327061166727815,76330.26,30477.02,18111.58,27741.67
2023,المعلومات والاتصالات,متناهية الصغر,منطقة تبوك,200.0,0.0104827297028146,24464.83,9768.28,5804.99,8891.56
2023,المعلومات والاتصالات,متناهية الصغر,منطقة جازان,244.0,0.0127889302374338,29847.09,11917.3,7082.09,10847.7
2023,المعلومات والاتصالات,متناهية الصغر,منطقة حائل,216.0,0.0113213480790397,26422.01,10549.74,6269.39,9602.88
2023,المعلومات والاتصالات,متناهية الصغر,منطقة عسير,497.0,0.0260495833114943,60795.1,24274.16,14425.41,22095.53
2023,المعلومات والاتصالات,متناهية الصغر,منطقة مكة المكرمة,4442.0,0.2328214266995125,543363.83,216953.39,128928.9,197481.54
2023,المعلومات والاتصالات,متناهية الصغر,منطقة نجران,91.0,0.0047696420147806,11131.5,4444.57,2641.27,4045.66
2023,المعلومات والاتصالات,متوسطة,المنطقة الشرقية,78.0,0.0842332613390928,1100509.93,414535.58,162076.24,523898.11
2023,المعلومات والاتصالات,متوسطة,منطقة الرياض,728.0,0.7861771058315334,10271425.99,3868998.74,1512711.53,4889715.72
2023,المعلومات والاتصالات,متوسطة,منطقة القصيم,4.0,0.0043196544276457,56436.41,21258.23,8311.6,26866.57
2023,المعلومات والاتصالات,متوسطة,منطقة المدينة المنورة,8.0,0.0086393088552915,112872.81,42516.47,16623.2,53733.14
2023,المعلومات والاتصالات,متوسطة,منطقة عسير,4.0,0.0043196544276457,56436.41,21258.23,8311.6,26866.57
2023,المعلومات والاتصالات,متوسطة,منطقة مكة المكرمة,101.0,0.1090712742980561,1425019.27,536770.43,209867.95,678380.89
2023,المعلومات والاتصالات,متوسطة,منطقة نجران,3.0,0.0032397408207343,42327.3,15943.68,6233.7,20149.93
2023,النقل والتخزين,صغيرة,المنطقة الشرقية,5060.0,0.1976485293543221,3934598.79,1429841.69,900500.42,1604256.68
2023,النقل والتخزين,صغيرة,منطقة الباحة,47.0,0.0018358657864927,36546.67,13281.14,8364.33,14901.2
